Reference_type,access_date,alternate_title,assessment_id,author,date,edition,externalBibCode,internal_taxon_id,internal_taxon_name,isbnissn,keywords,number,number_of_volumes,pages,place_published,publisher,secondary_author,secondary_title,section,short_title,submission_type,title,type,url,volume,year
Assessment,,"",200183152,"Kuzmin, S.L.","","",,22212,Triturus cristatus,"","amphibians, systematics, distribution, ecology, conservation, USSR","","","",Magdeburg - Heidelberg,Westarp – Spektrum,"","","","",Published,Die Amphibien Russlands und Angrenzender Gebiete,book,"","",1995
Assessment,,"",200183152,"Dely, G.","","",,22212,Triturus cristatus,"","","","","",Budapest,Ákadémiai Kiadó,"","","","",Published,"Kétéltűek-Amphibia: Magyarország Állatvilága, Faunae Hungariae",book,"","",1967
Assessment,,"",200183152,"Gasc, J.P., Cabela, A., Crnobrnja-Isailovic, J., Dolmen, D., Grossenbacher, K., Haffner, P., Lescure, J., Martens, H., Martinez Rica, J.P., Maurin, R., Oliveira, M.E., Sofianidou, T.S., Veith, M. and Zuiderwijk, A.","","",,22212,Triturus cristatus,"",Europe herpetology frog newt lizard snake salamander,"","",494,Paris,Societas Europea Herpetologica & Museum National d'Histoire Naturelle,"Gasc, J.-P. et al.","","","",Published,Atlas of Amphibians and Reptiles in Europe,book,"","",1997
Assessment,,"",200183152,"Cogălniceanu, D., Aioanei, F. and Matei, B.","","",,22212,Triturus cristatus,"","","","",p. 1-114.,"",Editura Ars Docendi,"","","","",Published,Amfibienii din România. Determinator. [Amphibians of Romania].,book,"","",2000
Assessment,,"",200183152,"Crnobrnja-Isailović, J., Aleksić, I. and Arntzen, J.W.","","",,22212,Triturus cristatus,"","","","",2-3,"","","",Froglog,"","",Published,The status of Great Crested Newt breeding sites in Serbia,journal article,"",67,2005
Assessment,,"",200183152,"Thorn, R.","","",,22212,Triturus cristatus,"","","","",376 pp,Paris,Éditions Paul Lechevalier,"","","","",Published,"Les salamandres d'Europe, d'Asia, et d'Afrique du Nord",book,"","",1968
Assessment,,"",200183152,"Golemanski, V.","","",,22212,Triturus cristatus,"","","","","",Sofia,IBER – BAS,"","","","",Published,Red Data Book of Bulgaria. ,book,"",2,2011
Assessment,,,200183152,"Chobot, K. and Něměc, M.",,,,22212,Triturus cristatus,,,,,,,Nature Conservation Agency of the Czech Republic,,,,,Published,Příroda: Červený seznam ohrožených druhů České republiky,book,,,2017
Assessment,,"",200183152,"Schmidt, B.R. and Zumbach, S","","",,22212,Triturus cristatus,"","","","",50,Bern,BUWAL-Reihe: Vollzug Umwelt,"","","","",Published,"Rote Liste der gefährdeten Amphibien der Schweiz. Hrsg. Bundesamt für Umwelt, Wald und Landschaft, Bern, und Koordinationsstelle für Amphibien- und Reptilienschutz in der Schweiz",report,"","",2005
Assessment,,"",200183152,"Frost, D.R. ","","",,22212,Triturus cristatus,"","","","","","New York, USA",American Museum of Natural History,"","","","","",Amphibian Species of the World: an Online Reference. Version 6.1,electronic source,https://amphibiansoftheworld.amnh.org,"",2021
Assessment,,"",200183152,"Kalezić, M., Tomović, L. and ǅukić, G.","","",,22212,Triturus cristatus,"","","","","",Belgrade,Planeta Print,"","","","",Published,Red Book of fauna of Serbia I – Amphibians,book,"","",2015
Assessment,,"",200183152,"Crnobrnja-Isailović, J., Jovanović, B., Ilić, M., Ćorović, J., Čubrić, T., Stojadinović, D. and Ćosić, N","","",,22212,Triturus cristatus,"","","","",610325,"","","",Frontiers in Ecology and Evolution,"","",Published,Small Hydropower Plants' Proliferation Would Negatively Affect Local Herpetofauna,journal article,"",9,2021
Assessment,,"",200183152,"Tzankov, N. and Stoyanov, A","","",,22212,Triturus cristatus,"","","","",153-162,"","","",Salamandra,"","",Published,<i>Triturus cristatus</i> (Laurenti 1768): A new species for Bulgaria from its southernmost known locality,journal article,"",44,2008
Assessment,,"",200183152,"Berger, G., Graef, F. and Pfeffer, H","","",,22212,Triturus cristatus,"","","","",2622. https://doi.org/10.1038/srep02622,"","","",Scientific Reports,"","",Published,Glyphosate applications on arable fields considerably coincide with migrating amphibians,journal article,"",3,2013
Assessment,,"",200183152,"Denoel, M., Perez, A., Cornet, Y. and  Ficetola, G.F","","",,22212,Triturus cristatus,"","","","",e62727,"","","",PLoS ONE,"","",Published,Similar Local and Landscape Processes Affect Both a Common and a Rare Newt Species,journal article,"",8,2013
Assessment,,"",200183152,"Griffiths, R.A., Sewel, D. and McCrea, R.S","","",,22212,Triturus cristatus,"","","","",485-491,"","","",Biological Conservation,"","",Published,"Dynamics of a declining amphibian metapopulation: Survival, dispersal and the impact of climate",journal article,"",143,2010
Assessment,,,200183152,"Gustafson, D.H., Malmgren, J.C., and Mikusinski, G. ",,,,22212,Triturus cristatus,,,,,295-307,,,,Annales Zoologici Fennici ,,,Published,Terrestrial Habitat Predicts use of Aquatic Habitat for Breeding Purposes — A Study on the Great Crested Newt (Triturus cristatus) ,journal article,,48,2011 
Assessment,,,200183152,"Hartel, T., Bancila, R., and Cogalniceanu, D. ",,,,22212,Triturus cristatus,,,,,2288–2298,,,,Freshwater Biology ,,,Published,Spatial and temporal variability of aquatic habitat use by amphibians in a hydrologically modified landscape,journal article,,56,2011
Assessment,,"",200183152,"Cox, K., Denoël, M., Van Calster, H <i>et al</i>","","",,22212,Triturus cristatus,"","","","",3029-3048,"","","",Landscape Ecology,"","",Published,Scale-dependent effects of terrestrial habitat on genetic variation in the great crested newt (<i>Triturus cristatus</i>),journal article,"",36 ,2021
Assessment,,,200183152,"Denoel, M. ",,,,22212,Triturus cristatus,,,,,2887-2898,,,,Biodiversity and Conservation ,,,Published,Newt decline in Western Europe: highlights from relative distribution changes within guilds,journal article,,21, 2012  
Assessment,,,200183152,"Denoël, M., Dalleur, S., Langrand, E., Besnard, A, and Cayuela, H. ",,,,22212,Triturus cristatus,,,,,1543-1555,,,, Ecography  ,,,Published,Dispersal and alternative pond fidelity strategies in an amphibian,journal article,,41,2018
Assessment,,,200183152,"Edgar, P., Bird, D. R.  ",,,,22212,Triturus cristatus,,,,,17,Strasbourg,T-PVS/Inf (2006) ,,"Convention on the Conservation of European Wildlife and Natural Habitats. ,",,,Published,Action Plan for the Conservation of the Crested Newt Triturus cristatus species complex in Europe,report,,,2006
Assessment,,"",200183152,"Halpern, B., Harmos, K. and Vörös, J","","",,22212,Triturus cristatus, 5956/2019,"","","","","Budapest, Hungary",Report by Természet Szolgálatában Alapítvány to Balaton-felvidéki National Park Directorate,"","","","",Published,"IUCN kritériumoknak megfelelő értékelés a hazánkban előforduló kétéltű- és hüllőfajokra. (Conservation status assessment of amphibian and reptile species of Hungary, using IUCN criteria)",report,"","",2019
Assessment,,"",200183152,"Reshetnikov, A.N","","",,22212,Triturus cristatus,"","",4,"",352-361,"","","",Zhurnal obshchey biologii,"","",Published,Influence of introduced fish <i>Perccottus glenii</i> (Odontobutidae) on amphibians in small waterbodies of Moscow region,journal article,"",62,2001
Assessment,,"",200183152,"Vörös, J. and Major, Á","","",,22212,Triturus cristatus,"","","","",269–281,Budapest,Hungarian Nature History Museum,L. Forró,A Kárpát-medence állatvilágának kialakulása [Geographic structure of amphibian populations in the Carpathian basin. In Formation of the Fauna of the Carpathian basin],"","",Published,Kétéltű-populációk földrajzi szerkezete a Kárpát-medencében,book section,"","",2007
Assessment,,,200183152,"Vorobyeva, E.I. and Darevsky, I.S. ",,,,22212,Triturus cristatus,,,,,,,,,"Pensoft, Moscow",,,Published,Amphibian Populations in the Commonwealth of Independent States: Current Status and Declines,journal article,,,1995
Assessment,,"",200183152,"Duffresnes, C. and Perrin, N","","",,22212,Triturus cristatus,"","","","",1235-1241,"","","",Conservation Biology,"","",Published,Effect of biogeographic history on population vulnerability in European amphibians,journal article,"",29,2015
Assessment,,"",200183152,"Cruickshank, S.S., Ozgul. A., Zumbach, S. and Schmidt, B.R","","",,22212,Triturus cristatus,"","","","",1112-1121,"","","",Conservation Biology ,"","",Published,Quantifying population declines based on presence-only records for Red List assessments,journal article,"",30,2016
Assessment,,"",200183152,"Moor, H., Bergamini, A., Vorburger, C., Holderegger, R., Bühler, C., Egger, S. and Schmidt, B.R","","",,22212,Triturus cristatus,"","","","",e2123070119,"","","",Proceedings of the National Academy of Sciences of the USA,"","",Published,Bending the curve: Simple but massive conservation action leads to landscape-scale recovery of amphibians,journal article,"",119,2022
Assessment,,"",200183152,IUCN,28 October 2024,"",,22212,Triturus cristatus,"","",28 October 2024,"","","","","","","","","",The IUCN Red List of Threatened Species. Version 2024-2,electronic source,www.iucnredlist.org,"",2024
Assessment,,"",200187939,"Sindaco, R., Doria, G., Razzetti, E. and Bernini, F","","",,55270,Discoglossus pictus,"","","","",773,Firenze,Societas Herpetologica Italica - Edizioni Polistampa,"","","","",Published,Atlas of Italian Amphibians and Reptiles\\Atlante Degli Anfibi E Dei Rettili D'Italia,book,"","",2006
Assessment,,"",200187939,"Arnold, E.N","","",,55270,Discoglossus pictus,"","","","",288,"",Princeton University Press,"","","","",Published,Reptiles and Amphibians of Europe,book,"","",2003
Assessment,,"",200187939,"Pleguezuelos, J.M. and Villafranca, C.","","",,55270,Discoglossus pictus,"","","","",321-334,"","Monografías de Herpetología 3. Universidad de Granada-Asociación Herpetológica Española, Granada",J.M. Pleguezuelos,Distribucion y Biogeografia de los Anfibios y Reptiles en España y Portugal,"","",Published,Distribución altitudinal de la herpetofauna ibérica,book section,"","",1997
Assessment,,,200187939,"Pleguezuelos, J.M., Márquez, R. and Lizana, M.",,,,55270,Discoglossus pictus,,,,,pp 584,Madrid,Dirección General de la Conservación de la naturaleza-Associación Herpetológica Española,,,,,,Atlas y Libro Rojo de los Anfibios y Reptiles de España,Book,,,2002
Assessment,,"",200187939,"Pleguezuelos, J.M","","",,55270,Discoglossus pictus,"","","","","",Las Palmas de Gran Canarias,Asociacion Herpetologica Española,"","","","",Published,Distribucion y Biogeografia de los Anfibios y Reptiles en España y Portugal,book,"","",1997
Assessment,,,200187939,"Mateo, J.A., Pleguezuelos, J.M., Fahd, S., Geniez, P. and Martínez-Medina, F.J.",,,,55270,Discoglossus pictus,,,,,388 pp,Ceuta,Instituto de Estudios Ceuties,,,,,,"Los Anfibios, los Reptiles y el Estrecho de Gibralter. Un ensayo sobre la Herpetofauna de Ceuta y su entorno.",Book,,,2003
Assessment,,"",200187939,"Fromhage, L., Vences, M. and Veith, M.","","",,55270,Discoglossus pictus,"","",1,"",308-322,"","","",Molecular Phylogenetics and Evolution,"","",Published,Testing alternative vicariance scenarios in Western Mediterranean discoglossid frogs,journal article,"",31,2004
Assessment,,,200187939,"Lanza, B., Andreone, F., Bologna, M.A., Corti, C. and Razzetti, E.",,,,55270,Discoglossus pictus,,,,,,Bologna,Edizioni Calderini de Il Sole 24 ORE Editoria Specializzta S.r.l.,,,,,,Fauna d'Italia Amphibia. Vol. XLII.,Book,,,2007
Assessment,,"",200187939,"García-París, M. and Jockusch, E.L.","","",,55270,Discoglossus pictus,"","","","",209-218,"","","",Journal of Zoology,"","",Published,A mitochondrial DNA perspective on the evolution of Iberian <i>Discoglossus</i> (Amphibia: Anura),journal article,"",248,1999
Assessment,,"",200187939,"Lanza, B., Nascetti, G., Capula, M. and Bullini, L.","","",,55270,Discoglossus pictus,"","","","",16-27,"","","",Bulletin de la Société Herpétologique de France,"","",Published,Les Discoglosses de la region Mediterraneenne occidentale (Amphibia:Anura:Discoglossidae),journal article,"",40,1986
Assessment,,,200187939,"Llorente, G., Montori, A., Santos, X. and Carretero, M.A.",,,,55270,Discoglossus pictus,,,,,191pp,Figueres,El Brau,,,,,,Atlas dels anfibis i rèptils de Catalunya i Andorra,Book,,,1995
Assessment,,"",200187939,"Martínez-Solano, I.","","",,55270,Discoglossus pictus,"","",4,"",98-305,"","","",Journal of Zoological Systematics and Evolutionary Research,"","",Published,Phylogeography of Iberian <i>Discoglossus</i> (Anura: Discoglossidae),journal article,"",42,2004
Assessment,,"",200187939,"Zangari, F., Cimmaruta, R. and Nascetti, G.","","",,55270,Discoglossus pictus,"","",4,"",515-536,"","","",Biological Journal of the Linnean Society,"","",Published,"Genetic relationships of the western Mediterranean painted frogs based on allozymes and mitochondrial markers: evolutionary and taxonomic inferences (Amphibia, Anura, Discoglossidae)",journal article,"",87,2006
Assessment,,"",200187939,"Gasc, J.P., Cabela, A., Crnobrnja-Isailovic, J., Dolmen, D., Grossenbacher, K., Haffner, P., Lescure, J., Martens, H., Martinez Rica, J.P., Maurin, R., Oliveira, M.E., Sofianidou, T.S., Veith, M. and Zuiderwijk, A.","","",,55270,Discoglossus pictus,"",Europe herpetology frog newt lizard snake salamander,"","",494,Paris,Societas Europea Herpetologica & Museum National d'Histoire Naturelle,"Gasc, J.-P. et al.","","","",Published,Atlas of Amphibians and Reptiles in Europe,book,"","",1997
Assessment,,"",200187939,"Fradet, V. and Geniez, P.","","",,55270,Discoglossus pictus,"","","","",35-41,"","","",Bulletin de la Société Herpétologique de France,"","",Published,"La répartition du Discoglosse peint Discoglossus pictus Otth, 1837 (Amphibien, Anoure, Discoglossidés) dans le Sud de la France: note sur sa présence dans le département de l'Hérault.",journal article,"",109,2004
Assessment,,,200187939,"Ben Hassine, J. and Nouira, S.",,,,55270,Discoglossus pictus,,,,,437-457,,,,Revue d’Écologie (Terre & Vie),,,Published,Répartition géographique et affinités écologiques des Amphibiens de Tunisie.,journal article,,67,2012
Assessment,,,200187939,"Lillo, F., Faraone, F.P. and Valvo, M.L.",,,,55270,Discoglossus pictus,,,,,248-254,,,,Amphibia-Reptilia,,,Published,Is the painted frog <i>Discoglossus pictus</i> a declining species in Italy? On the reliability of a distributional atlas approach.,journal article,,34,2013
Assessment,,,200187939,"Lillo, F., Faraone, F.P. and Valvo, M.L.",,,,55270,Discoglossus pictus,,,7,,1533-1541,,,,Biological Invasions,,,Published,Can the introduction of <i>Xenopus laevis</i> affect native amphibian populations? Reduction of reproductive occurrence in presence of the invasive species.,journal article,,13,2011
Assessment,,,200187939,"Lo Valvo, M., Faraone, F., Giacalone, G. and Lillo, F.",,,,55270,Discoglossus pictus,,,,,,Palermo,,Edizioni Danaus sas di F. Sparacio e C.,,,,Published,Fauna di Sicilia. Anfibi.,book,,,2017
Assessment,,"",200187939,"Escoriza, D. and Comas, M.M.","","",,55270,Discoglossus pictus,"","",2,"",77-90,"","","",Salamandra,"","",Published,"Description of a new subspecies of <i>Salamandra algira</i> BEDRIAGA, 1883 (Amphibia: Salamandridae) from the Beni Snassen massif (Northeast Morocco)",journal article,"",43,2007
Assessment,,,200187939,"Ben Hassine, J. and Escoriza, D.",,,,55270,Discoglossus pictus,,,,,6-18,,,,Herpetological Bulletin,,,Published,Amphibians of Algeria: New data on the occurrence and natural history.,journal article,,142,2017
Assessment,,"",200187939,"Vences, M., de Pous, P., Nicolas, V., Díaz-Rodríguez, J., Donaire, D., Hugemann, K., Hauswaldt, J.S., Amat, F., Barnestein, J.A.M., Bogaert, S., Bouazza, A., Carranza, S., Galán, P., González de la Vega, J.P., Joger, U., Lansari ,A., El Mouden, E.H., Ohler, A., Sanuy, D., Slimani, T. and Tejedo, M.","","",,55270,Discoglossus pictus,"","","","",305-320,"","","",Amphibia-Reptilia,"","",Published,New insights on phylogeography and distribution of painted frogs (<i>Discoglossus</i>) in northern Africa and the Iberian Peninsula,journal article,"",35,2014
Assessment,,"",200187939,"Martínez del Mármol, G., Harris, D.J., Geniez, P., de Pous, P.  and Salvi, D.","","",,55270,Discoglossus pictus,"","","","","",Frankfurt au Main,Edition Chimaira,"","","","",Published,Amphibians and Reptiles of Morocco,book,"","",2019
Assessment,,,200187939,"Ben Hassine, J",,,,55270,Discoglossus pictus,,,,,90,"Tunis, Tunisia",Université de Tunis El Manar,,,,,Published,"Contribution à la connaissance de l’écologie de <i>Discoglossus pictus</i> (Amphibien, Anoure) cas de trois populations des Oasis de Gabès (Unpublished M.Sc. thesis)",thesis,,,2007
Assessment,,,200187939,"Ben Hassine, J. and Nouira, S",,,,55270,Discoglossus pictus,,,,,321-332,,,,Bulletin de la Société Zoologique de France,,,Published,"Régime alimentaire de <i>Discoglossus pictus</i> (Anura, Alytidae) et de <i>Pelophylax saharicus</i> (Boulenger, 1913) dans l’oasis de Kettana (Gabès, Tunisie)",journal article,,134,2009
Assessment,,,200187939,"Escoriza, D. and Boix, D.",,,,55270,Discoglossus pictus,,,,,97-103,,,,Acta Oecologica,,,Published,Reproductive habitat selection in alien and native populations of the genus <i>Discoglossus</i>,journal article,,59,2014
Assessment,,,200187939,"Knoepffler, L.P.",,,,55270,Discoglossus pictus,,,,,1-94,,,,Vie et Milieu,,,Published,Contribution à l’étude du genre <i>Discoglossus</i> (Amphibiens Anoures),journal article,,13,1962
Assessment,,,200187939,"Escoriza, D. and Boix, D.",,,,55270,Discoglossus pictus,,,,,233-245,,,,Hydrobiologia,,,Published,Assessing the potential impact of an invasive species on a Mediterranean amphibian assemblage: a morphological and ecological approach,journal article,,600,2012
Assessment,,,200187939,"Lataste, F.",,,,55270,Discoglossus pictus,,,,,,,J. Durand,,,,,Published,Etude sur le Discoglosse (Vol. 33),book,,,1879
Assessment,,,200187939,"Busack, S.D.",,,,55270,Discoglossus pictus,,,,,,Washington DC,United States Department of the Interior: Fish and Wildlife Service,,Wildlife Leaflet 506,,,Published,Amphibians and reptiles imported to the United States,report,,,1974
Assessment,,"",200187939,"Schembri, P.J.","","",,55270,Discoglossus pictus,"","","","","","Exeter, UK",Pelagic Publishing,"Heathvole, H., and Wilkinson, J.  ",Amphibian Biology Vol 11. Part 4. Status of Conservation and Decline of Amphibians: Eastern Hemisphere: Southern Europe and Turkey,"","",Published,Amphibian conservation and declines in Malta,book section,"","",2015
Assessment,,"",200187939,IUCN,28 October 2024,"",,55270,Discoglossus pictus,"","",28 October 2024,"","","","","","","","","",The IUCN Red List of Threatened Species. Version 2024-2,electronic source,www.iucnredlist.org,"",2024
Assessment,,"",200188858,"Vogrin, N.","","",,88316072,Bufo bufo,"","","","",1-2,"","","",FrogLog,"","",Published,The status of amphibians in Slovenia,journal article,"",20,1997
Assessment,,"",200188858,"Arnold, E.N","","",,88316072,Bufo bufo,"","","","",288,"",Princeton University Press,"","","","",Published,Reptiles and Amphibians of Europe,book,"","",2003
